ZED (Init) >> Video mode: HD720@30
 Press 'q' to quit.
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711434441635769
Orientation: ox: 0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.002, ty:  -0.001, tz:  0.000, timestamp: 1520711457124275979
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.002, ty:  -0.001, tz:  0.000, timestamp: 1520711457178634363
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.002, ty:  -0.001, tz:  0.000, timestamp: 1520711457239924196
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.002, ty:  -0.001, tz:  0.000, timestamp: 1520711457297814892
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.002, ty:  -0.000, tz:  0.000, timestamp: 1520711457368706309
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.002, ty:  -0.000, tz:  0.000, timestamp: 1520711457440873549
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.002, ty:  -0.000, tz:  0.000, timestamp: 1520711457553528562
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.002, ty:  -0.001, tz:  0.000, timestamp: 1520711457608180068
Orientation: ox: 0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.002, ty:  -0.001, tz:  0.000, timestamp: 1520711457674215589
Orientation: ox: 0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.002, ty:  -0.001, tz:  0.000, timestamp: 1520711457727146276
Orientation: ox: 0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.002, ty:  -0.001, tz:  0.000, timestamp: 1520711457799129038
Orientation: ox: 0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.002, ty:  -0.001, tz:  0.000, timestamp: 1520711457888403317
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.002, ty:  -0.001, tz:  0.000, timestamp: 1520711457950703298
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.002, ty:  -0.001, tz:  0.000, timestamp: 1520711458002951230
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.002, ty:  -0.001, tz:  0.000, timestamp: 1520711458098164572
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.002, ty:  -0.001, tz:  0.000, timestamp: 1520711458193341717
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.002, ty:  -0.001, tz:  0.000, timestamp: 1520711458265280209
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.002, ty:  -0.001, tz:  0.000, timestamp: 1520711458337919580
Orientation: ox: 0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.002, ty:  -0.001, tz:  0.000, timestamp: 1520711458437899703
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.002, ty:  -0.001, tz:  0.000, timestamp: 1520711458530437600
Orientation: ox: 0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.002, ty:  -0.001, tz:  0.000, timestamp: 1520711458626120157
Orientation: ox: 0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.002, ty:  -0.001, tz:  0.000, timestamp: 1520711458733292354
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.002, ty:  -0.001, tz:  0.000, timestamp: 1520711458786816161
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.002, ty:  -0.001, tz:  0.000, timestamp: 1520711458879604889
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.002, ty:  -0.001, tz:  0.000, timestamp: 1520711458950088341
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.002, ty:  -0.001, tz:  0.000, timestamp: 1520711459042374052
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.002, ty:  -0.001, tz:  0.000, timestamp: 1520711459140190237
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.002, ty:  -0.001, tz:  0.000, timestamp: 1520711459209402086
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.002, ty:  -0.001, tz:  0.000, timestamp: 1520711459287934271
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.002, ty:  -0.001, tz:  0.000, timestamp: 1520711459370806678
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.002, ty:  -0.001, tz:  0.000, timestamp: 1520711459472402466
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.002, ty:  -0.001, tz:  0.000, timestamp: 1520711459533702404
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  0.000, timestamp: 1520711459602053010
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  0.000, timestamp: 1520711459669616592
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  0.000, timestamp: 1520711459771226286
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  0.000, timestamp: 1520711459869749547
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  0.000, timestamp: 1520711459919531721
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  0.000, timestamp: 1520711459981069469
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  0.000, timestamp: 1520711460043279192
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711460109190184
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711460197919156
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711460264221551
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711460345592514
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711460414438533
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711460506418467
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711460605698077
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711460652017728
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711460714415261
Orientation: ox: 0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711460826345126
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711460936648443
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711461037725069
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711461095926649
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711461153847346
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711461253517578
Orientation: ox: 0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711461340870365
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711461415753207
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711461510337337
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711461609143566
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711461714494374
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711461805765460
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711461903417428
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711461958506431
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711462027296826
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711462136753224
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711462247431070
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711462311779368
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711462378269419
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711462444398118
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711462511463007
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711462589081191
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711462683401626
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711462798181103
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711462904807630
Orientation: ox: 0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711463027573183
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711463080493976
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711463151446437
Orientation: ox: 0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711463222326189
Orientation: ox: 0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711463283370037
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711463344305032
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711463391983110
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711463445803270
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711463517595358
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711463584035826
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711463681178268
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711463769100582
Orientation: ox: 0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711463847545946
Orientation: ox: 0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711463946852328
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711464061783367
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.001, tz:  -0.000, timestamp: 1520711464175645301
Orientation: ox: 0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.087, ty:  -0.014, tz:  -0.006, timestamp: 1520711464252263234
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.015, tz:  -0.006, timestamp: 1520711464323337516
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.015, tz:  -0.007, timestamp: 1520711464381664044
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.015, tz:  -0.007, timestamp: 1520711464419935276
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.015, tz:  -0.007, timestamp: 1520711464467340180
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.015, tz:  -0.007, timestamp: 1520711464528087989
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.015, tz:  -0.007, timestamp: 1520711464586799565
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.007, timestamp: 1520711464642996372
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.007, timestamp: 1520711464689515554
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.007, timestamp: 1520711464746454750
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.007, timestamp: 1520711464785580610
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.007, timestamp: 1520711464840426074
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.007, timestamp: 1520711464893502491
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711464947399682
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711464986569709
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711465042913702
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711465089059502
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711465154069357
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711465202259619
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711465262844721
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711465313381525
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711465373564079
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711465421069554
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711465482238870
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711465591621937
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711465640159800
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711465687394497
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711465750102497
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711465795234816
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711465865121661
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711465914812743
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711465971816939
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711466013190801
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711466074301368
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711466122000852
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711466190904425
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711466293505363
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711466404919767
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711466451131504
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711466501665704
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711466597468003
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711466643633803
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711466691019280
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711466769435740
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711466817199130
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711466885471354
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711466976553121
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711467042019119
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711467097473901
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711467134719206
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711467178265601
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711467233258200
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711467300671474
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711467361637459
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711467401845706
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711467449291026
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711467530910479
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711467578399237
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711467654644153
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711467701808903
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711467764625341
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711467807909030
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711467874431322
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711467922826738
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711467983720692
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.002, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711468031640696
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711468080973605
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711468165919592
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711468208897972
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711468275734792
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711468321096589
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711468386521859
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711468431223141
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711468492262875
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711468539850174
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711468603681083
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711468650849583
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711468686841669
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711468771591824
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
Translation: tx: 0.090, ty:  -0.016, tz:  -0.008, timestamp: 1520711468818626107
Orientation: ox: -0.002, oy:  -0.010, oz:  -0.001, ow: 1.000
